Previous,Current,HighestNext,GoldAmount,ExpectedAmount,HighestProbAmount,HighestAmount,LowestAmount,IsSame
Under30_AZ227,Under30_AZ206,Under30_AZ227,23.48,63.63737991266376,0.0,1037.87,0.0,False
START_STATE,Under30_WI234,Under60_MI227,58.63,70.01195804195802,0.0,740.65,-145.0,False
Under30_WI234,Under30_WI227,Under30_WI234,111.9,1150.3511764705881,2168.76,20556.3,0.0,False
Under30_WI227,Under30_WI227,Under30_WI227,102.01,173.86097750193926,108.18,1137.46,0.0,True
Under30_WI227,Under30_WI227,Under30_WI227,102.01,173.86097750193926,108.18,1137.46,0.0,True
Under30_WI227,Under30_WI182,Under30_WI227,134.8,173.86097750193926,108.18,1137.46,0.0,False
Under30_WI182,Under30_WI182,Under30_WI182,166.66,173.63339285714284,134.99,479.2,91.91,True
Under30_WI182,Under30_WI227,Under30_WI182,65.0,173.63339285714284,134.99,479.2,91.91,False
Under30_WI227,Under30_WI227,Under30_WI227,68.84,173.86097750193926,108.18,1137.46,0.0,True
Under30_WI227,Under30_WI228,Under30_WI227,185.51,173.86097750193926,108.18,1137.46,0.0,False
Under30_WI228,Under30_WI227,Under30_WI228,185.51,265.1115297906603,24.65,1145.8,-107.78,False
Under30_WI227,Under30_WI228,Under30_WI227,185.51,173.86097750193926,108.18,1137.46,0.0,False
Under30_WI228,Under30_WI227,Under30_WI228,111.9,265.1115297906603,24.65,1145.8,-107.78,False
Under30_WI227,Under30_WI240,Under30_WI227,983.0,173.86097750193926,108.18,1137.46,0.0,False
Under30_WI240,Under30_WI227,Under30_WI240,70.41,10454.312410714287,20556.3,27854.12,1022.0,False
Under30_WI227,Under30_WI206,Under30_WI227,351.64,173.86097750193926,108.18,1137.46,0.0,False
Under30_WI206,Under30_WI206,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,True
Under30_WI206,Under30_WI206,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,True
Under30_WI206,Under30_WI206,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,True
Under30_WI206,Under30_WI206,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,True
Under30_WI206,Under30_WI206,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,True
Under30_WI206,Under30_WI227,Under30_WI206,112.39,402.1242207792207,351.64,10667.68,6.11,False
Under30_WI227,Under30_WI206,Under30_WI227,351.64,173.86097750193926,108.18,1137.46,0.0,False
Under30_WI206,Under30_WI206,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,True
Under30_WI206,Under30_WI235,Under30_WI206,351.64,402.1242207792207,351.64,10667.68,6.11,False
Under30_WI235,Under30_WI235,Under30_WI233,96.99,242.81170588235292,824.84,1050.79,-105.36,False
Under30_WI235,Under30_WI206,Under30_WI233,96.99,242.81170588235292,824.84,1050.79,-105.36,False
Under30_WI206,Under30_WI235,Under30_WI206,96.99,402.1242207792207,351.64,10667.68,6.11,False
Under30_WI235,Under30_WI206,Under30_WI233,96.99,242.81170588235292,824.84,1050.79,-105.36,False
START_STATE,Over60_WA228,Under60_MI227,40.0,70.01195804195802,0.0,740.65,-145.0,False
Over60_WA228,Over60_WA228,Over60_WA228,40.0,105.46791970802917,40.0,765.0,0.0,True
START_STATE,Under30_CT227,Under60_MI227,68.24,70.01195804195802,0.0,740.65,-145.0,False
Under30_CT227,Under30_CT203,Under30_CT227,90.55,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT203,Under30_CT220,Under30_CT220,62.57,62.57,62.57,62.57,62.57,True
Under30_CT220,Under30_CT227,Under30_CT220,72.09,99.22116104868917,0.0,427.67,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,93.27,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,68.24,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,105.69,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT206,Under30_CT227,105.69,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT227,Under30_CT227,235.79,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT93,Under30_CT227,1638.8,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT93,Under30_CT227,Under30_CT227,121.81,84.18444444444445,68.24,148.03,30.0,True
Under30_CT227,Under30_CT220,Under30_CT227,62.57,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT220,Under30_CT227,Under30_CT220,96.15,99.22116104868917,0.0,427.67,0.0,False
Under30_CT227,Under30_CT198,Under30_CT227,228.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT198,Under30_CT227,Under30_CT198,81.6,1824.507391304348,2413.53,2413.53,911.09,False
Under30_CT227,Under30_CT227,Under30_CT227,64.18,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,162.62,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT235,Under30_CT227,162.62,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT235,Under30_CT227,Under30_CT233,61.17,112.5750595238095,299.38,368.71,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,324.64,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT233,Under30_CT227,22.93,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT231,Under30_CT233,22.93,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT231,Under30_CT235,Under30_CT227,22.93,569.4822600619195,81.6,14590.1,0.0,False
Under30_CT235,Under30_CT227,Under30_CT233,81.0,112.5750595238095,299.38,368.71,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,185.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,356.25,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT233,Under30_CT227,2.6,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT227,Under30_CT233,110.98,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT227,Under30_CT220,Under30_CT227,3.5,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT220,Under30_CT206,Under30_CT220,13.14,99.22116104868917,0.0,427.67,0.0,False
Under30_CT206,Under30_CT220,Under30_CT227,0.0,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT220,Under30_CT227,Under30_CT220,154.08,99.22116104868917,0.0,427.67,0.0,False
Under30_CT227,Under30_CT220,Under30_CT227,154.08,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT220,Under30_CT228,Under30_CT220,40.4,99.22116104868917,0.0,427.67,0.0,False
Under30_CT228,Under30_CT228,Under30_CT228,40.4,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT227,Under30_CT228,81.6,77.44467532467532,40.4,487.86,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,121.81,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,81.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,79.34,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT233,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT233,Under30_CT233,0.0,188.13583850931673,16.07,2057.98,0.0,True
Under30_CT233,Under30_CT239,Under30_CT233,646.37,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT239,Under30_CT231,Under30_CT239,121.81,492.46173913043475,0.0,1166.52,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,121.81,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT239,Under30_CT227,646.37,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT239,Under30_CT227,Under30_CT239,367.2,492.46173913043475,0.0,1166.52,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT231,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT231,Under30_CT231,Under30_CT227,81.6,569.4822600619195,81.6,14590.1,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,81.6,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT227,Under30_CT227,68.24,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT231,Under30_CT227,121.81,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT231,Under30_CT231,Under30_CT227,0.0,569.4822600619195,81.6,14590.1,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,121.81,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT227,Under30_CT227,121.81,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT218,Under30_CT227,75.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT227,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT231,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT231,Under30_CT227,Under30_CT227,328.32,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT218,Under30_CT227,75.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT231,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,111.25,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,186.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT231,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT231,Under30_CT231,Under30_CT227,81.6,569.4822600619195,81.6,14590.1,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,81.6,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT218,Under30_CT218,75.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,81.0,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT220,Under30_CT218,175.0,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT220,Under30_CT220,Under30_CT220,175.0,99.22116104868917,0.0,427.67,0.0,True
Under30_CT220,Under30_CT218,Under30_CT220,60.0,99.22116104868917,0.0,427.67,0.0,False
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT231,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT231,Under30_CT231,Under30_CT227,0.0,569.4822600619195,81.6,14590.1,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,81.6,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT231,Under30_CT227,101.19,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT231,Under30_CT227,Under30_CT227,101.19,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT240,Under30_CT227,101.19,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT240,Under30_CT227,Under30_CT227,68.24,1245.3935593220338,0.0,9996.78,0.0,True
Under30_CT227,Under30_CT206,Under30_CT227,94.74,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT227,Under30_CT227,94.74,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,68.24,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,108.56,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,150.63,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT239,Under30_CT227,528.32,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT239,Under30_CT200,Under30_CT239,4.05,492.46173913043475,0.0,1166.52,0.0,False
Under30_CT200,Under30_CT239,Under30_CT227,528.32,117.18846153846152,81.6,641.08,0.0,False
Under30_CT239,Under30_CT218,Under30_CT239,60.0,492.46173913043475,0.0,1166.52,0.0,False
Under30_CT218,Under30_CT227,Under30_CT218,164.02,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,195.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT218,Under30_CT218,195.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,195.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT227,Under30_CT218,246.4,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT93,Under30_CT227,2731.05,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT93,Under30_CT218,Under30_CT227,60.0,84.18444444444445,68.24,148.03,30.0,False
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,0.0,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,-178.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,157.68,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,159.3,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,159.3,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT218,Under30_CT218,300.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,300.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,300.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,300.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,300.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,121.81,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT227,Under30_CT218,110.98,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT200,Under30_CT227,65.59,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT200,Under30_CT227,Under30_CT227,65.59,117.18846153846152,81.6,641.08,0.0,True
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT227,Under30_CT218,94.74,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT206,Under30_CT227,94.74,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT218,Under30_CT227,60.0,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT218,Under30_CT220,Under30_CT218,64.28,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT220,Under30_CT218,Under30_CT220,60.0,99.22116104868917,0.0,427.67,0.0,False
Under30_CT218,Under30_CT218,Under30_CT218,240.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,240.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,240.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,240.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,85.05,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT218,Under30_CT227,60.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT240,Under30_CT218,62.58,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT240,Under30_CT231,Under30_CT227,62.58,1245.3935593220338,0.0,9996.78,0.0,False
Under30_CT231,Under30_CT218,Under30_CT227,60.0,569.4822600619195,81.6,14590.1,0.0,False
Under30_CT218,Under30_CT227,Under30_CT218,81.6,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT237,Under30_CT227,68.18,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT237,Under30_CT206,Under30_CT227,68.18,94.72090909090907,0.0,201.98,0.0,False
Under30_CT206,Under30_CT227,Under30_CT227,68.18,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT227,Under30_CT227,71.05,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT200,Under30_CT227,71.05,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT200,Under30_CT206,Under30_CT227,70.0,117.18846153846152,81.6,641.08,0.0,False
Under30_CT206,Under30_CT206,Under30_CT227,70.0,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT206,Under30_CT218,Under30_CT227,0.0,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,60.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT218,Under30_CT218,360.0,170.33662275449095,120.0,1020.0,0.0,True
Under30_CT218,Under30_CT227,Under30_CT218,39.37,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,110.98,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT220,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT220,Under30_CT218,Under30_CT220,60.0,99.22116104868917,0.0,427.67,0.0,False
Under30_CT218,Under30_CT227,Under30_CT218,99.39,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT233,Under30_CT227,99.39,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT200,Under30_CT233,99.39,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT200,Under30_CT227,Under30_CT227,81.6,117.18846153846152,81.6,641.08,0.0,True
Under30_CT227,Under30_CT217,Under30_CT227,171.83,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT217,Under30_CT227,Under30_CT217,171.83,86.891,121.81,138.05,0.0,False
Under30_CT227,Under30_CT233,Under30_CT227,171.83,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT227,Under30_CT233,68.24,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT227,Under30_CT233,Under30_CT227,3.56,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT202,Under30_CT233,141.25,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT202,Under30_CT227,Under30_CT227,124.62,190.72661111111108,112.22,2138.08,0.0,True
Under30_CT227,Under30_CT200,Under30_CT227,124.62,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT200,Under30_CT206,Under30_CT227,141.25,117.18846153846152,81.6,641.08,0.0,False
Under30_CT206,Under30_CT227,Under30_CT227,141.25,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT227,Under30_CT227,81.6,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT206,Under30_CT227,105.69,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT227,Under30_CT227,105.69,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT233,Under30_CT227,49.06,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT235,Under30_CT233,49.06,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT235,Under30_CT231,Under30_CT233,49.06,112.5750595238095,299.38,368.71,0.0,False
Under30_CT231,Under30_CT227,Under30_CT227,47.44,569.4822600619195,81.6,14590.1,0.0,True
Under30_CT227,Under30_CT200,Under30_CT227,2.81,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT200,Under30_CT227,Under30_CT227,68.24,117.18846153846152,81.6,641.08,0.0,True
Under30_CT227,Under30_CT228,Under30_CT227,36.78,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT228,Under30_CT228,Under30_CT228,36.78,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT228,Under30_CT228,36.78,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT228,Under30_CT228,36.78,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT227,Under30_CT228,99.37,77.44467532467532,40.4,487.86,0.0,False
Under30_CT227,Under30_CT218,Under30_CT227,75.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT218,Under30_CT227,Under30_CT218,66.54,170.33662275449095,120.0,1020.0,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,73.01,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,258.03,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,73.01,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,258.03,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT93,Under30_CT227,2465.42,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT93,Under30_CT227,Under30_CT227,68.24,84.18444444444445,68.24,148.03,30.0,True
Under30_CT227,Under30_CT233,Under30_CT227,0.0,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT233,Under30_CT227,Under30_CT233,0.0,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT227,Under30_CT227,Under30_CT227,68.24,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,46.2,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,73.01,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,105.31,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT200,Under30_CT227,105.31,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT200,Under30_CT206,Under30_CT227,105.31,117.18846153846152,81.6,641.08,0.0,False
Under30_CT206,Under30_CT227,Under30_CT227,371.29,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT227,Under30_CT227,371.29,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,371.29,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,66.96,140.2704969485615,0.0,3125.0,-302.0,True
